season,episode,characterID,role_name,actor_name,personID
14,16,1576072,AA,Joe Montanti,2850047
14,16,1576072,NA Meeting Member,Joe Montanti,2850047
7,16,1576072,Movie Crew,Darrell Rackley,4568643
7,16,1576072,Crew Loader,Marquand Ragland,2575658
7,17,1575347,Nathan Scott,James Lafferty,0480798
7,17,1575347,Haley James Scott,Bethany Joy Lenz,0502342
7,17,1575347,Brooke Davis,Sophia Bush,0124208
7,17,1575347,Julian Baker,Austin Nichols,0629538
7,17,1575347,Clay Evans,Robert Buckley,0118682
7,17,1575347,Quinn James,Shantel VanSanten,1416900
7,17,1575347,Jamie Scott,Jackson Brundage,2069547
7,17,1575347,Marvin 'Mouth' McFadden,Lee Norris,0635851
7,17,1575347,Alex Dupré,Jana Kramer,1325306
7,17,1575347,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
7,17,1575347,Lydia James,Bess Armstrong,0000787
7,17,1575347,Lauren,Allison Munn,0612956
7,17,1575347,Alexander Coyne,Mitch Ryan,2825507
7,17,1575347,Miranda Stone,India de Beaufort,2459822
7,17,1575347,Katie Ryan,Amanda Schull,0776040
7,17,1575347,Owen Morello,Joe Manganiello,0542133
7,17,1575347,Victoria Davis,Daphne Zuniga,0001879
7,17,1575347,Grubbs,Mike Grubbs,3107101
7,17,1575347,Josh,Paul Teal,3806295
7,17,1575347,Bell Clerk,Jason Looney,3065855
7,17,1575347,Tennis Match Spectator,Vincent Farr,6644393
7,17,1575347,Club Patron,Emily Pierce,3126550
7,17,1575347,Tennis Match Spectator,Darrell Rackley,4568643
7,18,1589837,Nathan Scott,James Lafferty,0480798
7,18,1589837,Haley James Scott,Bethany Joy Lenz,0502342
7,18,1589837,Brooke Davis,Sophia Bush,0124208
7,18,1589837,Julian Baker,Austin Nichols,0629538
7,18,1589837,Clay Evans,Robert Buckley,0118682
7,18,1589837,Quinn James,Shantel VanSanten,1416900
7,18,1589837,Jamie Scott,Jackson Brundage,2069547
7,18,1589837,Marvin 'Mouth' McFadden,Lee Norris,0635851
7,18,1589837,Alex Dupré,Jana Kramer,1325306
7,18,1589837,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
7,18,1589837,Lydia James,Bess Armstrong,0000787
7,18,1589837,Antwon 'Skills' Taylor,Antwon Tanner,0849612
7,18,1589837,Lauren,Allison Munn,0612956
7,18,1589837,Taylor James,Lindsey McKeon,0571636
7,18,1589837,Alexander Coyne,Mitch Ryan,2825507
7,18,1589837,Katie Ryan,Amanda Schull,0776040
7,18,1589837,Tanesha,Candice Patton,2765384
7,18,1589837,Paul Norris,Gregory Harrison,0002129
7,18,1589837,Victoria Davis,Daphne Zuniga,0001879
7,18,1589837,Josh,Paul Teal,3806295
7,18,1589837,Officiant,Monica Bell,0068417
7,18,1589837,Hospital Patient,Emily Pierce,3126550
7,18,1589837,Movie Crew,Darrell Rackley,4568643
7,18,1589837,Billy Millard,Matt Yoakum,2694801
7,19,1609352,Nathan Scott,James Lafferty,0480798
7,19,1609352,Haley James Scott,Bethany Joy Lenz,0502342
7,19,1609352,Brooke Davis,Sophia Bush,0124208
7,19,1609352,Julian Baker,Austin Nichols,0629538
7,19,1609352,Clay Evans,Robert Buckley,0118682
7,19,1609352,Quinn James,Shantel VanSanten,1416900
7,19,1609352,Jamie Scott,Jackson Brundage,2069547
7,19,1609352,Marvin 'Mouth' McFadden,Lee Norris,0635851
7,19,1609352,Alex Dupré,Jana Kramer,1325306
7,19,1609352,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
7,19,1609352,Antwon 'Skills' Taylor,Antwon Tanner,0849612
7,19,1609352,Lauren,Allison Munn,0612956
7,19,1609352,Alexander Coyne,Mitch Ryan,2825507
7,19,1609352,Miranda Stone,India de Beaufort,2459822
14,19,1609352,Sara Evans,Amanda Schull,0776040
14,19,1609352,Katie Ryan,Amanda Schull,0776040
7,19,1609352,Chase Adams,Stephen Colletti,1739873
7,19,1609352,Paul Norris,Gregory Harrison,0002129
7,19,1609352,Victoria Davis,Daphne Zuniga,0001879
7,19,1609352,Grubbs,Mike Grubbs,3107101
7,19,1609352,Josh,Paul Teal,3806295
7,19,1609352,1st AD,Aaron Mills,1390714
7,19,1609352,Guest at Quinn's Gallery Opening,Crystal Dee,4119707
7,19,1609352,Production Assistant,Jennifer Murphy,4300680
7,19,1609352,Art Connoisseur,Scott Perri,2618488
7,19,1609352,Movie Crew,Darrell Rackley,4568643
7,20,1609353,Nathan Scott,James Lafferty,0480798
7,20,1609353,Haley James Scott,Bethany Joy Lenz,0502342
7,20,1609353,Brooke Davis,Sophia Bush,0124208
7,20,1609353,Julian Baker,Austin Nichols,0629538
7,20,1609353,Clay Evans,Robert Buckley,0118682
7,20,1609353,Quinn James,Shantel VanSanten,1416900
7,20,1609353,Jamie Scott,Jackson Brundage,2069547
7,20,1609353,Marvin 'Mouth' McFadden,Lee Norris,0635851
7,20,1609353,Alex Dupré,Jana Kramer,1325306
7,20,1609353,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
7,20,1609353,Antwon 'Skills' Taylor,Antwon Tanner,0849612
7,20,1609353,Lauren,Allison Munn,0612956
7,20,1609353,Alexander Coyne,Mitch Ryan,2825507
7,20,1609353,Miranda Stone,India de Beaufort,2459822
14,20,1609353,Sara Evans,Amanda Schull,0776040
14,20,1609353,Katie Ryan,Amanda Schull,0776040
7,20,1609353,Tanesha,Candice Patton,2765384
7,20,1609353,Paul Norris,Gregory Harrison,0002129
7,20,1609353,Victoria Davis,Daphne Zuniga,0001879
7,20,1609353,Grubbs,Mike Grubbs,3107101
7,20,1609353,Junk,Cullen Moss,1150144
7,20,1609353,Fergie,Vaughn Wilson,1535682
7,20,1609353,PA,Ben Mabry,2818867
7,20,1609353,Josh,Paul Teal,3806295
7,20,1609353,Self,Frank Nicotero,0630523
7,20,1609353,Other Guy,Nick Crow,3967409
7,20,1609353,Waitress,Lydia Chandler,2985735
7,20,1609353,Priest,Tim Powell,0694336
7,20,1609353,Art Connoisseur,Scott Perri,2618488
7,21,1617488,Nathan Scott,James Lafferty,0480798
7,21,1617488,Haley James Scott,Bethany Joy Lenz,0502342
7,21,1617488,Brooke Davis,Sophia Bush,0124208
7,21,1617488,Julian Baker,Austin Nichols,0629538
7,21,1617488,Clay Evans,Robert Buckley,0118682
7,21,1617488,Quinn James,Shantel VanSanten,1416900
7,21,1617488,Jamie Scott,Jackson Brundage,2069547
7,21,1617488,Marvin 'Mouth' McFadden,Lee Norris,0635851
7,21,1617488,Alex Dupré,Jana Kramer,1325306
7,21,1617488,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
7,21,1617488,Alexander Coyne,Mitch Ryan,2825507
7,21,1617488,Miranda Stone,India de Beaufort,2459822
7,21,1617488,Katie Ryan,Amanda Schull,0776040
7,21,1617488,Mia Catalano,Kate Voegele,2890132
7,21,1617488,Chase Adams,Stephen Colletti,1739873
7,21,1617488,Victoria Davis,Daphne Zuniga,0001879
7,21,1617488,Grubbs,Mike Grubbs,3107101
7,21,1617488,Josh,Paul Teal,3806295
7,21,1617488,Host,Katie Cook,1683155
7,21,1617488,Guard,Dominic L. Santana,2304840
7,21,1617488,Sergeant,John Harrington Bland,0087373
7,22,1636221,Nathan Scott,James Lafferty,0480798
7,22,1636221,Haley James Scott,Bethany Joy Lenz,0502342
7,22,1636221,Brooke Davis,Sophia Bush,0124208
7,22,1636221,Julian Baker,Austin Nichols,0629538
7,22,1636221,Clay Evans,Robert Buckley,0118682
7,22,1636221,Quinn James,Shantel VanSanten,1416900
7,22,1636221,Jamie Scott,Jackson Brundage,2069547
7,22,1636221,Marvin 'Mouth' McFadden,Lee Norris,0635851
7,22,1636221,Alex Dupré,Jana Kramer,1325306
7,22,1636221,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
7,22,1636221,Antwon 'Skills' Taylor,Antwon Tanner,0849612
7,22,1636221,Katie Ryan,Amanda Schull,0776040
7,22,1636221,Chase Adams,Stephen Colletti,1739873
7,22,1636221,Mia Catalano,Kate Voegele,2890132
7,22,1636221,Paul Norris,Gregory Harrison,0002129
7,22,1636221,Grubbs,Mike Grubbs,3107101
7,22,1636221,Josh,Paul Teal,3806295
7,22,1636221,Doorman,Borzin Mottaghian,2939919
7,22,1636221,Distributor,Anthony Reynolds,0721593
7,22,1636221,Wakey!Wakey! Singer,Tanya Buziak,6816691
7,22,1636221,Club Patron,J.R. Aiello,4649272
7,22,1636221,Snowboarder,Christopher K. Hagadone,3528707
7,22,1636221,Reporter,Lonzo Liggins,4104456
8,1,1664458,Nathan Scott,James Lafferty,0480798
8,1,1664458,Haley James Scott,Bethany Joy Lenz,0502342
8,1,1664458,Brooke Davis,Sophia Bush,0124208
8,1,1664458,Julian Baker,Austin Nichols,0629538
8,1,1664458,Clay Evans,Robert Buckley,0118682
8,1,1664458,Quinn James,Shantel VanSanten,1416900
8,1,1664458,Jamie Scott,Jackson Brundage,2069547
8,1,1664458,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,1,1664458,Alex Dupré,Jana Kramer,1325306
8,1,1664458,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,1,1664458,Chase Adams,Stephen Colletti,1739873
8,1,1664458,Mia Catalano,Kate Voegele,2890132
8,1,1664458,Victoria Davis,Daphne Zuniga,0001879
8,1,1664458,Chuck,Michael May,2729847
8,1,1664458,Police Officer #1,Henry Bazemore Jr.,4006038
8,1,1664458,Doctor #2,Rasool Jahan,0412881
8,1,1664458,Doctor #1,Terry Loughlin,0521761
8,1,1664458,Katie Ryan,Amanda Schull,0776040
8,1,1664458,Clothes Over Bros Moving Man,Joe Montanti,2850047
8,1,1664458,Tric Waitress,Emily Pierce,3126550
16,1,1664458,Police Officer,Darrell Rackley,4568643
16,1,1664458,Pedestrian,Darrell Rackley,4568643
8,2,1664462,Nathan Scott,James Lafferty,0480798
8,2,1664462,Haley James Scott,Bethany Joy Lenz,0502342
8,2,1664462,Brooke Davis,Sophia Bush,0124208
8,2,1664462,Julian Baker,Austin Nichols,0629538
8,2,1664462,Clay Evans,Robert Buckley,0118682
8,2,1664462,Quinn James,Shantel VanSanten,1416900
8,2,1664462,Jamie Scott,Jackson Brundage,2069547
8,2,1664462,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,2,1664462,Alex Dupré,Jana Kramer,1325306
8,2,1664462,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,2,1664462,Chase Adams,Stephen Colletti,1739873
8,2,1664462,Mia Catalano,Kate Voegele,2890132
8,2,1664462,Victoria Davis,Daphne Zuniga,0001879
8,2,1664462,Attorney,Dylan Kussman,0476378
8,2,1664462,Surgeon,Tony Schnur,0774243
8,2,1664462,Surgeon #2,Magen Scarboro,3327347
8,2,1664462,EMT,Brandy Blackmon,2759596
8,2,1664462,Guy,Scott Oberholzer,4313935
8,2,1664462,ER Nurse,Mary Hronicek,5836233
8,2,1664462,Party Girl,Emily Pierce,3126550
16,2,1664462,Pedestrian,Darrell Rackley,4568643
16,2,1664462,Patient,Darrell Rackley,4568643
8,2,1664462,Bar Patron,Anthony Williams,4423980
8,3,1664463,Nathan Scott,James Lafferty,0480798
8,3,1664463,Haley James Scott,Bethany Joy Lenz,0502342
8,3,1664463,Brooke Davis,Sophia Bush,0124208
8,3,1664463,Julian Baker,Austin Nichols,0629538
8,3,1664463,Clay Evans,Robert Buckley,0118682
8,3,1664463,Quinn James,Shantel VanSanten,1416900
8,3,1664463,Jamie Scott,Jackson Brundage,2069547
8,3,1664463,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,3,1664463,Alex Dupré,Jana Kramer,1325306
8,3,1664463,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,3,1664463,Will Bennett,Edwin Hodge,0388064
8,3,1664463,Victoria Davis,Daphne Zuniga,0001879
8,3,1664463,Nathan's Doctor,Terry Loughlin,0521761
8,3,1664463,Doctor,Brian Robinson,3815125
8,3,1664463,Extra,Steve Swisher,4976679
8,3,1664463,Hospital Visitor,Brittany Wolf,5468273
8,4,1664464,Nathan Scott,James Lafferty,0480798
8,4,1664464,Haley James Scott,Bethany Joy Lenz,0502342
8,4,1664464,Brooke Davis,Sophia Bush,0124208
8,4,1664464,Julian Baker,Austin Nichols,0629538
8,4,1664464,Clay Evans,Robert Buckley,0118682
8,4,1664464,Quinn James,Shantel VanSanten,1416900
8,4,1664464,Jamie Scott,Jackson Brundage,2069547
8,4,1664464,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,4,1664464,Alex Dupré,Jana Kramer,1325306
8,4,1664464,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,4,1664464,Chase Adams,Stephen Colletti,1739873
8,4,1664464,Investor,Joe Chrest,0159609
8,4,1664464,Victoria Davis,Daphne Zuniga,0001879
8,4,1664464,Junk,Cullen Moss,1150144
8,4,1664464,Attorney,Dylan Kussman,0476378
8,4,1664464,Nurse,Regenna Rouse,4151438
8,4,1664464,Erin,Laura Izibor,3639474
8,4,1664464,Pedestrian,Beth Gosnell,1172175
8,4,1664464,Pedestrian,Mary Hronicek,5836233
8,4,1664464,Nurse,Emily Pierce,3126550
8,4,1664464,Visitor at Womens Prison,Darrell Rackley,4568643
8,4,1664464,Pedestrian,Pat Thomas,3973242
8,5,1664465,Nathan Scott,James Lafferty,0480798
8,5,1664465,Haley James Scott,Bethany Joy Lenz,0502342
8,5,1664465,Brooke Davis,Sophia Bush,0124208
8,5,1664465,Julian Baker,Austin Nichols,0629538
8,5,1664465,Clay Evans,Robert Buckley,0118682
8,5,1664465,Quinn James,Shantel VanSanten,1416900
8,5,1664465,Jamie Scott,Jackson Brundage,2069547
8,5,1664465,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,5,1664465,Alex Dupré,Jana Kramer,1325306
8,5,1664465,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,5,1664465,Chase Adams,Stephen Colletti,1739873
8,5,1664465,Mia Catalano,Kate Voegele,2890132
8,5,1664465,Victoria Davis,Daphne Zuniga,0001879
8,5,1664465,Erin,Laura Izibor,3639474
8,5,1664465,Convict Adele,Becki Andrades,4321379
8,5,1664465,Crisis Center Clerk,Mary Hronicek,5836233
8,6,1664466,Nathan Scott,James Lafferty,0480798
8,6,1664466,Haley James Scott,Bethany Joy Lenz,0502342
8,6,1664466,Brooke Davis,Sophia Bush,0124208
8,6,1664466,Julian Baker,Austin Nichols,0629538
8,6,1664466,Clay Evans,Robert Buckley,0118682
8,6,1664466,Quinn James,Shantel VanSanten,1416900
8,6,1664466,Jamie Scott,Jackson Brundage,2069547
8,6,1664466,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,6,1664466,Alex Dupré,Jana Kramer,1325306
8,6,1664466,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,6,1664466,Sylvia Baker,Sharon Lawrence,0005130
8,6,1664466,Chase Adams,Stephen Colletti,1739873
8,6,1664466,Mia Catalano,Kate Voegele,2890132
8,6,1664466,Katie Ryan,Amanda Schull,0776040
8,6,1664466,Erin,Laura Izibor,3639474
8,6,1664466,Chuck,Michael May,2729847
8,6,1664466,Madison,Katherine Landry,3382081
8,6,1664466,Dad,John Durant,4324669
8,6,1664466,Junk,Cullen Moss,1150144
8,6,1664466,Troy,Steven Howell,3765397
8,6,1664466,Performer #1,Amy Tipton,1273227
8,6,1664466,Girl 1,Hanna Brightbill,6011730
8,6,1664466,Girl 2,Ava Rayle,6011731
8,6,1664466,Girl 3,Caitlyn Brarens,3019393
8,6,1664466,Devil,Jennifer Murphy,4300680
8,6,1664466,Party Nurse,Emily Pierce,3126550
8,6,1664466,Cafe Patron,Darrell Rackley,4568643
8,6,1664466,Bar Patron,Anthony Williams,4423980
8,7,1664467,Nathan Scott,James Lafferty,0480798
8,7,1664467,Haley James Scott,Bethany Joy Lenz,0502342
8,7,1664467,Brooke Davis,Sophia Bush,0124208
8,7,1664467,Julian Baker,Austin Nichols,0629538
8,7,1664467,Clay Evans,Robert Buckley,0118682
8,7,1664467,Quinn James,Shantel VanSanten,1416900
8,7,1664467,Jamie Scott,Jackson Brundage,2069547
8,7,1664467,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,7,1664467,Alex Dupré,Jana Kramer,1325306
8,7,1664467,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,7,1664467,Sylvia Baker,Sharon Lawrence,0005130
8,7,1664467,Antwon 'Skills' Taylor,Antwon Tanner,0849612
8,7,1664467,Chase Adams,Stephen Colletti,1739873
8,7,1664467,Mia Catalano,Kate Voegele,2890132
8,7,1664467,Erin,Laura Izibor,3639474
8,7,1664467,Junk,Cullen Moss,1150144
8,7,1664467,Fergie,Vaughn Wilson,1535682
8,7,1664467,Volunteer,Lane Morris,3047101
8,7,1664467,Worker,Tamara Mercer,1272533
8,7,1664467,Falcon Rep,Clay Adams,1961252
8,7,1664467,Wedding Expo Guest,Beth Gosnell,1172175
8,7,1664467,Party Girl,Emily Pierce,3126550
8,7,1664467,Crisis Center Rep,Robert Smith III,3799112
8,7,1664467,Wedding Expo Attendee,Pat Thomas,3973242
8,8,1664468,Nathan Scott,James Lafferty,0480798
8,8,1664468,Haley James Scott,Bethany Joy Lenz,0502342
8,8,1664468,Brooke Davis,Sophia Bush,0124208
8,8,1664468,Julian Baker,Austin Nichols,0629538
8,8,1664468,Clay Evans,Robert Buckley,0118682
8,8,1664468,Quinn James,Shantel VanSanten,1416900
8,8,1664468,Jamie Scott,Jackson Brundage,2069547
8,8,1664468,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,8,1664468,Alex Dupré,Jana Kramer,1325306
8,8,1664468,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,8,1664468,Sylvia Baker,Sharon Lawrence,0005130
8,8,1664468,Chase Adams,Stephen Colletti,1739873
8,8,1664468,Mia Catalano,Kate Voegele,2890132
8,8,1664468,Self,Tony Gonzalez,2279257
8,8,1664468,Erin,Laura Izibor,3639474
8,8,1664468,Troy,Steven Howell,3765397
8,8,1664468,Attorney,Dylan Kussman,0476378
8,8,1664468,Jerry,Bradley Evans,1570767
8,8,1664468,Falcon's Announcer,Keith Bowe,4386305
8,8,1664468,Madison,Katherine Landry,3382081
8,8,1664468,Air Traveller,Beth Gosnell,1172175
8,8,1664468,Pedestrian,Darrell Rackley,4568643
8,8,1664468,Air Traveller,Pat Thomas,3973242
8,9,1664469,Nathan Scott,James Lafferty,0480798
8,9,1664469,Haley James Scott,Bethany Joy Lenz,0502342
8,9,1664469,Brooke Davis,Sophia Bush,0124208
8,9,1664469,Julian Baker,Austin Nichols,0629538
8,9,1664469,Clay Evans,Robert Buckley,0118682
8,9,1664469,Quinn James,Shantel VanSanten,1416900
8,9,1664469,Jamie Scott,Jackson Brundage,2069547
8,9,1664469,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,9,1664469,Alex Dupré,Jana Kramer,1325306
8,9,1664469,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,9,1664469,Sylvia Baker,Sharon Lawrence,0005130
8,9,1664469,Antwon 'Skills' Taylor,Antwon Tanner,0849612
8,9,1664469,Chase Adams,Stephen Colletti,1739873
8,9,1664469,Mia Catalano,Kate Voegele,2890132
8,9,1664469,Victoria Davis,Daphne Zuniga,0001879
8,9,1664469,Erin,Laura Izibor,3639474
8,9,1664469,Female Guard,Kristyl Dawn Tift,3908783
8,10,1664459,Nathan Scott,James Lafferty,0480798
8,10,1664459,Haley James Scott,Bethany Joy Lenz,0502342
8,10,1664459,Brooke Davis,Sophia Bush,0124208
8,10,1664459,Julian Baker,Austin Nichols,0629538
8,10,1664459,Clay Evans,Robert Buckley,0118682
8,10,1664459,Quinn James,Shantel VanSanten,1416900
8,10,1664459,Jamie Scott,Jackson Brundage,2069547
8,10,1664459,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,10,1664459,Alex Dupré,Jana Kramer,1325306
8,10,1664459,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,10,1664459,Dan Scott,Paul Johansson,0424035
8,10,1664459,Dr. August Kellerman,Peter Riegert,0726200
8,10,1664459,Chase Adams,Stephen Colletti,1739873
8,10,1664459,Mia Catalano,Kate Voegele,2890132
8,10,1664459,Katie Ryan,Amanda Schull,0776040
8,10,1664459,Erin,Laura Izibor,3639474
8,10,1664459,Minister,Michael Mattison,0560368
8,10,1664459,Student,Colby Lewis,4835249
8,10,1664459,Classmate #1,Caroline Jahna,2146878
8,10,1664459,Classmate #2,Jamey Williams,5027650
8,10,1664459,Ms. Helbeck,Jes Dugger,4355218
8,10,1664459,Instructor,Rowland Brand,2054172
8,10,1664459,Customer #1,Bryan Adrian,4765452
8,10,1664459,Customer #2,Shane Callahan,0130253
8,10,1664459,Customer #3,Jason Wesley,2252761
8,10,1664459,Backup Singer,Cassondra James Kellam,6037121
8,10,1664459,Kid Cudi,Kid Cudi,3264596
8,10,1664459,Concert Patron,Daniel Joseph Gonzalez,3565011
8,10,1664459,Alex Fan#2,Eric Hennig,3257118
8,10,1664459,Student,Garrett Pace,4562378
8,10,1664459,Party Girl,Emily Pierce,3126550
8,11,1664460,Nathan Scott,James Lafferty,0480798
8,11,1664460,Haley James Scott,Bethany Joy Lenz,0502342
8,11,1664460,Brooke Davis,Sophia Bush,0124208
8,11,1664460,Julian Baker,Austin Nichols,0629538
8,11,1664460,Clay Evans,Robert Buckley,0118682
8,11,1664460,Quinn James,Shantel VanSanten,1416900
8,11,1664460,Jamie Scott,Jackson Brundage,2069547
8,11,1664460,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,11,1664460,Alex Dupré,Jana Kramer,1325306
8,11,1664460,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,11,1664460,Lauren,Allison Munn,0612956
8,11,1664460,Katie Ryan,Amanda Schull,0776040
8,11,1664460,Chuck,Michael May,2729847
8,11,1664460,Madison,Katherine Landry,3382081
8,11,1664460,Spelling Bee Student,Tara-Nicole Azarian,3152258
8,11,1664460,Parent,Beth Gosnell,1172175
8,11,1664460,Teacher,Gordon Price,3806224
8,11,1664460,Parent,Jenny-Lynn Waugh Azarian,3578338
8,11,1664460,Mother,Jenn Wright,3761877
8,12,1664461,Nathan Scott,James Lafferty,0480798
8,12,1664461,Haley James Scott,Bethany Joy Lenz,0502342
8,12,1664461,Brooke Davis,Sophia Bush,0124208
8,12,1664461,Julian Baker,Austin Nichols,0629538
8,12,1664461,Clay Evans,Robert Buckley,0118682
8,12,1664461,Quinn James,Shantel VanSanten,1416900
8,12,1664461,Jamie Scott,Jackson Brundage,2069547
8,12,1664461,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,12,1664461,Alex Dupré,Jana Kramer,1325306
8,12,1664461,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,12,1664461,Sylvia Baker,Sharon Lawrence,0005130
8,12,1664461,Dr. August Kellerman,Peter Riegert,0726200
8,12,1664461,Self,Dave Navarro,0005263
8,12,1664461,Stache,Steven Dean Davis,1721157
8,12,1664461,Bartender,Nat Padgett,4288402
8,12,1664461,Waitress,Enisha Brewster,3964998
8,12,1664461,Spa Employee,Alexander Bryant,3076236
8,12,1664461,Frat Guy #1,Greg Perrow,3802732
8,12,1664461,Frat Guy #2,Euseph Messiah,4191492
8,12,1664461,Frat Guy #3,George Knight Pond,4416087
8,12,1664461,Frat Guy #4,Taylor Kowalski,1989804
8,12,1664461,Sports Bar Patron,Beth Gosnell,1172175
8,12,1664461,Bar Patron #2,Eric Hennig,3257118
16,12,1664461,Cowboy Bar Patron,Darrell Rackley,4568643
16,12,1664461,Pedestrian,Darrell Rackley,4568643
8,13,1731880,Nathan Scott,James Lafferty,0480798
8,13,1731880,Haley James Scott,Bethany Joy Lenz,0502342
8,13,1731880,Brooke Davis,Sophia Bush,0124208
8,13,1731880,Julian Baker,Austin Nichols,0629538
8,13,1731880,Clay Evans,Robert Buckley,0118682
8,13,1731880,Quinn James,Shantel VanSanten,1416900
8,13,1731880,Jamie Scott,Jackson Brundage,2069547
8,13,1731880,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,13,1731880,Alex Dupré,Jana Kramer,1325306
8,13,1731880,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,13,1731880,Sylvia Baker,Sharon Lawrence,0005130
8,13,1731880,Antwon 'Skills' Taylor,Antwon Tanner,0849612
8,13,1731880,Chase Adams,Stephen Colletti,1739873
8,13,1731880,Mia Catalano,Kate Voegele,2890132
8,13,1731880,Paul Norris,Gregory Harrison,0002129
8,13,1731880,Victoria Davis,Daphne Zuniga,0001879
8,13,1731880,Madison,Katherine Landry,3382081
8,13,1731880,Minister,Jamie Moore,1308927
8,13,1731880,DJ,John Kyle Grady,1000949
8,13,1731880,Bartender,Myke Holmes,3561432
8,13,1731880,Young Brooke,Makayla McCarty,4419403
8,13,1731880,Elderly Guest,Daniel Cochran Donovan,2443079
8,13,1731880,Wedding Couple Bride,Regan Lee,3817072
8,13,1731880,Wedding Couple Groom,Timothy Marriott,6380570
8,13,1731880,Beth,Katie Garner,4626694
8,13,1731880,Wedding Guest,Daniel Joseph Gonzalez,3565011
8,13,1731880,Assistant,Nick Karner,1890629
8,13,1731880,Wedding Guest,Jennifer Murphy,4300680
8,13,1731880,Wedding Guest,Garrett Pace,4562378
8,14,1731881,Nathan Scott,James Lafferty,0480798
8,14,1731881,Haley James Scott,Bethany Joy Lenz,0502342
8,14,1731881,Brooke Davis Baker,Sophia Bush,0124208
8,14,1731881,Julian Baker,Austin Nichols,0629538
8,14,1731881,Clay Evans,Robert Buckley,0118682
8,14,1731881,Quinn James,Shantel VanSanten,1416900
8,14,1731881,Jamie Scott,Jackson Brundage,2069547
8,14,1731881,Marvin 'Mouth' McFadden,Lee Norris,0635851
8,14,1731881,Alex Dupré,Jana Kramer,1325306
8,14,1731881,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
8,14,1731881,Chase Adams,Stephen Colletti,1739873
8,14,1731881,Antwon 'Skills' Taylor,Antwon Tanner,0849612
8,14,1731881,Dr. August Kellerman,Peter Riegert,0726200
8,14,1731881,Mia Catalano,Kate Voegele,2890132
8,14,1731881,Tommy,Quinton Aaron,2466842
8,14,1731881,Chuck,Michael May,2729847
16,14,1731881,Woman,Kelley Davis,2095178
16,14,1731881,Chuck's Mom,Kelley Davis,2095178
8,14,1731881,Stage Hand,Bing Putney,0701249
8,14,1731881,Actor,Matthew Land,2864287
8,14,1731881,Audio Guy,Matt Fann,0266807
8,14,1731881,Teen Girl,Katie Garfield,2095613
8,14,1731881,Bully 1,Carly Prevatte,2841745
8,14,1731881,Bully 2,Olivia Wingate,4114307
8,14,1731881,Bully 3,Caity Brewer,4424140
8,14,1731881,College Student,Edward Robert Bach,2935637
8,14,1731881,Beth,Katie Garner,4626694
8,14,1731881,Assistant,Nick Karner,1890629
8,14,1731881,Max,Kayden Kessler,4058657
8,14,1731881,Pedestrian,Susan Hope Lee,3793378
8,14,1731881,Pedestrian,Errol Suleyman,3771454
8,14,1731881,Film Crew Member,Alan Watkins,3889012
8,15,1731882,Nathan Scott,James Lafferty,0480798
8,15,1731882,Haley James Scott,Bethany Joy Lenz,0502342
8,15,1731882,Brooke Davis Baker,Sophia Bush,0124208
8,15,1731882,Julian Baker,Austin Nichols,0629538
8,15,1731882,Clay Evans,Robert Buckley,0118682
8,15,1731882,Quinn James,Shantel VanSanten,1416900
8,15,1731882,Jamie Scott,Jackson Brundage,2069547
8,15,1731882,Marvin 'Mouth' McFadden,Lee Norris,0635851
